PREC	RECALL	FSCORE	TIME	LEN	NUNK	NSCORED	
0	0	0	0.00145197	11	0	32	
0	0	0	0.00199604	15	0	44	
0	0	0	0.00184703	14	0	41	
0	0	0	0.00181103	14	0	41	
0	0	0	0.00137997	11	0	32	
0	0	0	0.00141501	11	0	32	
0	0	0	0.00123596	10	0	29	
0	0	0	0.000349045	3	0	8	
0	0	0	0.0015111	12	0	35	
0	0	0	0.00167203	13	0	38	
0	0	0	0.00130892	10	0	29	
0	0	0	0.00177407	14	0	41	
0	0	0	0.00349307	27	0	80	
0	0	0	0.00201917	16	0	47	
0	0	0	0.00187802	15	0	44	
0	0	0	0.00163603	13	0	38	
0	0	0	0.00203395	16	0	47	
0	0	0	0.00282288	22	0	65	
0	0	0	0.0024159	19	0	56	
0	0	0	0.00354004	26	0	77	
0	0	0	0.00156283	12	0	35	
0	0	0	0.00142598	11	0	32	
0	0	0	0.001858	14	0	41	
0	0	0	0.00103498	8	0	23	
0	0	0	0.00203085	16	0	47	
0	0	0	0.00247598	19	0	56	
0	0	0	0.000622988	5	0	14	
0	0	0	0.00208092	16	0	47	
0	0	0	0.00156212	12	0	35	
0	0	0	0.00189304	15	0	44	
0	0	0	0.00182819	14	0	41	
0	0	0	0.000882149	7	0	20	
0	0	0	0.00135994	11	0	32	
0	0	0	0.000874996	7	0	20	
0	0	0	0.000987053	8	0	23	
0	0	0	0.0014019	11	0	32	
0	0	0	0.00155306	12	0	35	
0	0	0	0.00128508	10	0	29	
0	0	0	0.0011189	9	0	26	
0	0	0	0.00237513	18	0	53	
0	0	0	0.00128293	10	0	29	
0	0	0	0.00264812	21	0	62	
0	0	0	0.00142193	11	0	32	
0	0	0	0.000626087	5	0	14	
0	0	0	0.000880003	7	0	20	
0	0	0	0.000745058	6	0	17	
0	0	0	0.000977993	8	0	23	
0	0	0	0.00231695	18	0	53	
0	0	0	0.00123	10	0	29	
0	0	0	0.00231385	18	0	53	
0	0	0	0.00132394	10	0	29	
0	0	0	0.00100613	8	0	23	
0	0	0	0.00140619	11	0	32	
0	0	0	0.00113416	9	0	26	
0	0	0	0.000987768	8	0	23	
0	0	0	0.00272393	21	0	62	
0	0	0	0.000889063	7	0	20	
0	0	0	0.000871181	7	0	20	
0	0	0	0.000871897	7	0	20	
0	0	0	0.002141	17	0	50	
0	0	0	0.000787973	6	0	17	
0	0	0	0.00167894	13	0	38	
0	0	0	0.000499964	4	0	11	
0	0	0	0.00103307	8	0	23	
0	0	0	0.000995874	8	0	23	
0	0	0	0.00180697	14	0	41	
0	0	0	0.00101018	8	0	23	
0	0	0	0.00229812	18	0	53	
0	0	0	0.0023191	18	0	53	
0	0	0	0.002671	20	0	59	
0	0	0	0.00272489	21	0	62	
0	0	0	0.00199199	15	0	44	
0	0	0	0.00113893	9	0	26	
0	0	0	0.00186992	15	0	44	
0	0	0	0.000844002	7	0	20	
0	0	0	0.00166821	13	0	38	
0	0	0	0.00189495	15	0	44	
0	0	0	0.0012691	10	0	29	
0	0	0	0.00177598	14	0	41	
0	0	0	0.00191808	15	0	44	
0	0	0	0.00101495	8	0	23	
0	0	0	0.00188613	15	0	44	
0	0	0	0.00117898	9	0	26	
0	0	0	0.00204802	16	0	47	
0	0	0	0.00153494	12	0	35	
0	0	0	0.00129795	10	0	29	
0	0	0	0.000915766	7	0	20	
0	0	0	0.00113201	9	0	26	
0	0	0	0.00180316	14	0	41	
0	0	0	0.00189209	15	0	44	
0	0	0	0.00232506	18	0	53	
0	0	0	0.00152612	12	0	35	
0	0	0	0.00182605	14	0	41	
0	0	0	0.00113392	9	0	26	
0	0	0	0.000864029	7	0	20	
0	0	0	0.0015192	12	0	35	
0	0	0	0.00348687	27	0	80	
0	0	0	0.00100183	8	0	23	
0	0	0	0.00125909	10	0	29	
0	0	0	0.00201511	16	0	47	
0	0	0	0.00272012	21	0	62	
0	0	0	0.00236797	18	0	53	
0	0	0	0.00297809	23	0	68	
0	0	0	0.00163293	13	0	38	
0	0	0	0.00150895	12	0	35	
0	0	0	0.00262809	21	0	62	
0	0	0	0.00178719	14	0	41	
0	0	0	0.00174284	14	0	41	
0	0	0	0.0014019	11	0	32	
0	0	0	0.00154114	12	0	35	
0	0	0	0.00137091	11	0	32	
0	0	0	0.00123286	10	0	29	
0	0	0	0.00300908	24	0	71	
0	0	0	0.000895977	7	0	20	
0	0	0	0.00150299	12	0	35	
0	0	0	0.00132394	10	0	29	
0	0	0	0.00245214	19	0	56	
0	0	0	0.00238609	18	0	53	
0	0	0	0.00269294	20	0	59	
0	0	0	0.00242519	19	0	56	
0	0	0	0.00180507	14	0	41	
0	0	0	0.00100899	8	0	23	
0	0	0	0.00153804	12	0	35	
0	0	0	0.00342894	26	0	77	
0	0	0	0.00078392	6	0	17	
0	0	0	0.00184393	14	0	41	
0	0	0	0.00211191	16	0	47	
0	0	0	0.00257492	20	0	59	
0	0	0	0.00141692	11	0	32	
0	0	0	0.00373697	29	0	86	
0	0	0	0.00286102	22	0	65	
0	0	0	0.000885963	7	0	20	
0	0	0	0.00358891	27	0	80	
0	0	0	0.00262213	20	0	59	
0	0	0	0.00296211	23	0	68	
0	0	0	0.00129986	10	0	29	
0	0	0	0.00128412	10	0	29	
0	0	0	0.00223303	14	0	41	
0	0	0	0.00114799	9	0	26	
0	0	0	0.00233197	18	0	53	
0	0	0	0.00138903	11	0	32	
0	0	0	0.00365686	28	0	83	
0	0	0	0.00220704	17	0	50	
0	0	0	0.00153685	12	0	35	
0	0	0	0.00112414	9	0	26	
0	0	0	0.00222492	17	0	50	
0	0	0	0.00153708	12	0	35	
0	0	0	0.00276899	21	0	62	
0	0	0	0.00147295	11	0	32	
0	0	0	0.00231981	18	0	53	
0	0	0	0.00273085	22	0	65	
0	0	0	0.00135303	11	0	32	
0	0	0	0.00161695	13	0	38	
0	0	0	0.00165105	13	0	38	
0	0	0	0.00166106	13	0	38	
0	0	0	0.00313902	25	0	74	
0	0	0	0.00297403	22	0	65	
0	0	0	0.00177693	14	0	41	
0	0	0	0.002249	18	0	53	
0	0	0	0.00215507	17	0	50	
0	0	0	0.00162601	13	0	38	
0	0	0	0.00111818	9	0	26	
0	0	0	0.00207305	16	0	47	
0	0	0	0.00207114	16	0	47	
0	0	0	0.002352	18	0	53	
0	0	0	0.00141811	11	0	32	
0	0	0	0.00320911	25	0	74	
0	0	0	0.00103784	8	0	23	
0	0	0	0.000742912	6	0	17	
0	0	0	0.00227094	18	0	53	
0	0	0	0.00192094	15	0	44	
0	0	0	0.00121498	9	0	26	
0	0	0	0.00396705	30	0	89	
0	0	0	0.00273204	21	0	62	
0	0	0	0.00153613	12	0	35	
0	0	0	0.0024569	19	0	56	
0	0	0	0.00228405	18	0	53	
0	0	0	0.00062108	5	0	14	
0	0	0	0.00185895	15	0	44	
0	0	0	0.002702	21	0	62	
0	0	0	0.0021131	16	0	47	
0	0	0	0.0011549	9	0	26	
0	0	0	0.00161695	13	0	38	
0	0	0	0.00170016	13	0	38	
0	0	0	0.00182295	14	0	41	
0	0	0	0.00203609	16	0	47	
0	0	0	0.00243497	19	0	56	
0	0	0	0.00311184	24	0	71	
0	0	0	0.000642061	5	0	14	
0	0	0	0.000769854	6	0	17	
0	0	0	0.00294304	23	0	68	
0	0	0	0.00220919	17	0	50	
0	0	0	0.00118208	9	0	26	
0	0	0	0.00153303	12	0	35	
0	0	0	0.00205708	16	0	47	
0	0	0	0.000930071	7	0	20	
0	0	0	0.000807047	6	0	17	
0	0	0	0.000995874	8	0	23	
0	0	0	0.00170684	13	0	38	
0	0	0	0.00222898	17	0	50	
0	0	0	0.00205302	16	0	47	
0	0	0	0.00141907	11	0	32	
0	0	0	0.00138307	11	0	32	
0	0	0	0.00141907	11	0	32	
0	0	0	0.000762939	6	0	17	
0	0	0	0.00191498	15	0	44	
0	0	0	0.00125289	9	0	26	
0	0	0	0.00281811	22	0	65	
0	0	0	0.002244	17	0	50	
0	0	0	0.000861883	7	0	20	
0	0	0	0.00166702	13	0	38	
0	0	0	0.00216985	17	0	50	
0	0	0	0.00140214	11	0	32	
0	0	0	0.000892878	7	0	20	
0	0	0	0.003093	24	0	71	
0	0	0	0.00156593	12	0	35	
0	0	0	0.0010159	8	0	23	
0	0	0	0.0024929	19	0	56	
0	0	0	0.00133395	10	0	29	
0	0	0	0.00218201	17	0	50	
0	0	0	0.00141692	11	0	32	
0	0	0	0.00128293	10	0	29	
0	0	0	0.000777006	6	0	17	
0	0	0	0.00139499	11	0	32	
0	0	0	0.00144196	11	0	32	
0	0	0	0.00180292	14	0	41	
0	0	0	0.00192785	15	0	44	
0	0	0	0.000636101	5	0	14	
0	0	0	0.000880957	7	0	20	
0	0	0	0.000716925	6	0	17	
0	0	0	0.001724	13	0	38	
0	0	0	0.000742912	6	0	17	
0	0	0	0.00205207	15	0	44	
0	0	0	0.00376821	29	0	86	
0	0	0	0.00141692	11	0	32	
0	0	0	0.00156999	12	0	35	
0	0	0	0.00221014	17	0	50	
0	0	0	0.00205708	16	0	47	
0	0	0	0.00434399	33	0	98	
0	0	0	0.00167513	13	0	38	
0	0	0	0.000873089	7	0	20	
0	0	0	0.00157309	12	0	35	
0	0	0	0.00180292	14	0	41	
0	0	0	0.0020659	16	0	47	
0	0	0	0.00153804	12	0	35	
0	0	0	0.000890017	7	0	20	
0	0	0	0.00136614	11	0	32	
0	0	0	0.00215912	17	0	50	
0	0	0	0.000615835	5	0	14	
0	0	0	0.000724792	6	0	17	
0	0	0	0.000854969	7	0	20	
0	0	0	0.000869989	7	0	20	
0	0	0	0.00189686	15	0	44	
0	0	0	0.0013659	11	0	32	
0	0	0	0.00191998	15	0	44	
0	0	0	0.000746012	6	0	17	
0	0	0	0.0015161	12	0	35	
0	0	0	0.00123501	10	0	29	
0	0	0	0.00126505	10	0	29	
0	0	0	0.000734091	6	0	17	
0	0	0	0.00145698	11	0	32	
0	0	0	0.00110793	9	0	26	
0	0	0	0.00100303	8	0	23	
0	0	0	0.00190997	15	0	44	
0	0	0	0.00213599	17	0	50	
0	0	0	0.00061512	5	0	14	
0	0	0	0.00242996	19	0	56	
0	0	0	0.00231814	18	0	53	
0	0	0	0.00164509	13	0	38	
0	0	0	0.000756025	6	0	17	
0	0	0	0.0028789	22	0	65	
0	0	0	0.00190401	15	0	44	
0	0	0	0.00178409	14	0	41	
0	0	0	0.00249314	19	0	56	
0	0	0	0.00101209	8	0	23	
0	0	0	0.00219893	17	0	50	
